"Player 1","Player 2","Result"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhhfff","Lose"
"Mhhfff","Maafff","Lose"
"Maafff","Mhhfff","Win"
"Mhhfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Win"
"Maafff","Mhmfff","Lose"
"Mhmfff","Maafff","Lose"
"Maafff","Mhmfff","Win"
"Mhmfff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Win"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Lose"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmafff","Lose"
"Mmafff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Win"
"Mmhfff","Maafff","Win"
"Maafff","Mmhfff","Lose"
"Mmhfff","Maafff","Lose"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Lose"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
"Mmmfff","Maafff","Win"
"Maafff","Mmmfff","Lose"
